%time,field.header.seq,field.header.stamp,field.header.frame_id,field.pose.position.x,field.pose.position.y,field.pose.position.z,field.pose.orientation.x,field.pose.orientation.y,field.pose.orientation.z,field.pose.orientation.w
1489621335548286131,86,1489621335548164204,fcu,-3.44602537155,4.40768003464,1.99848771095,0.0236149675935,-0.0104423631325,-0.705926618421,-0.70781417036
1489621335783054605,87,1489621335782962104,fcu,-3.54970121384,4.60564756393,1.99881505966,0.0205607171112,-0.0147544797882,-0.705878374912,-0.707880838891
1489621336017200813,88,1489621336017104786,fcu,-3.64266729355,4.80547094345,1.99954938889,0.0180571155365,-0.0187991039622,-0.705822218358,-0.707909267025
1489621336248770457,89,1489621336248675373,fcu,-3.72653245926,5.00424957275,2.00043010712,0.0168395548426,-0.016903464215,-0.705899728749,-0.707909793153
1489621336481501357,90,1489621336481418514,fcu,-3.81153869629,5.20133972168,2.00096821785,0.0252793733029,-0.00893473335333,-0.706029445031,-0.707674746317
1489621336749179244,91,1489621336749100157,fcu,-3.9060857296,5.40091991425,2.00072693825,0.0327870860047,-0.00627894578259,-0.706021045568,-0.707403608307
1489621336983594699,92,1489621336983479960,fcu,-4.01130867004,5.60130023956,2.00060415268,0.0323005430361,-0.00396525071792,-0.70612136952,-0.707342606672
1489621337216726732,93,1489621337216612875,fcu,-4.1302485466,5.80162668228,2.00082874298,0.0342374936704,-0.000144647565734,-0.706170486986,-0.707213557855
1489621337448539893,94,1489621337448449194,fcu,-4.2568063736,6.00040769577,2.00079846382,0.0300647556539,-0.00241420361359,-0.706153376223,-0.707416207997
1489621337682390221,95,1489621337682302565,fcu,-4.38297653198,6.1936378479,2.00100636482,0.0251465722198,-0.00497176622765,-0.706091260356,-0.707656741291
1489621337950463677,96,1489621337950370122,fcu,-4.50561237335,6.38141441345,2.00146436691,0.0227443835811,-0.0060538614159,-0.706018691835,-0.707801985415
1489621338182559698,97,1489621338182462483,fcu,-4.62469291687,6.56742143631,2.00223493576,0.023395829446,-0.00797698072429,-0.705944572787,-0.707835618697
1489621338415416853,98,1489621338415331319,fcu,-4.73363733292,6.75654029846,2.00249814987,0.0208780286208,-0.0161979746654,-0.705802280025,-0.707915867211
1489621338648932454,99,1489621338648840167,fcu,-4.82547664642,6.94990444183,2.00290894508,0.0157298999164,-0.0223759985289,-0.705694744718,-0.70798786163
1489621338883414878,100,1489621338883319845,fcu,-4.9006357193,7.14228105545,2.00315594673,0.0120118980424,-0.0216928151743,-0.705738638201,-0.708038212687
1489621339149872201,101,1489621339149726089,fcu,-4.96157169342,7.3304309845,2.003064394,0.00951266919188,-0.0188377471356,-0.705800594268,-0.708096158399
